word	mesh	match	name	chebi
NDH	NA	NDH	(2R,3aR,6R,7R,7aR)-2-[(2S)-2-amino-2-carboxyethyl]-6,7-dihydroxyhexahydro-2H-furo[3,2-b]pyran-2-carboxylic acid	chebi:197441
NDH	NA	NDH	(2R,3aR,6R,7R,7aR)-2-[(2S)-2-amino-2-carboxyethyl]-6,7-dihydroxyhexahydro-2H-furo[3,2-b]pyran-2-carboxylic acid	chebi:197441
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
ATP	NA	ATP	ATP	chebi:30616
ADP	NA	ADP	L-alanyl-L-alpha-aspartyl-L-proline	chebi:73342
CET	NA	CET	7beta-(thiophen-2-ylacetamido)-3-acetoxymethyl-3,4-didehydrocepham-4-carboxylic acid	chebi:124991
GAP	NA	GAP	2-hydroxy-3-oxopropyl dihydrogen phosphate	chebi:17138
ATP	NA	ATP	ATP	chebi:30616
ADP	NA	ADP	L-alanyl-L-alpha-aspartyl-L-proline	chebi:73342
NADPH	NA	NADPH	2'-O-phosphonatoadenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57783
NADP+	NA	NADP+	2'-O-phosphonoadenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	chebi:18009
ATP	NA	ATP	ATP	chebi:30616
ATP	NA	ATP	ATP	chebi:30616
