word	mesh	match	name	chebi
pyrimidine	mesh:C030986	NA	NA	NA
pyrimidine	mesh:C030986	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Aspartate	NA	NA	NA	NA
Dihydroorotate	mesh:C004768	dihydroorotic acid	4,5-dihydroorotic acid	chebi:30865
Uridine	mesh:D014529	Uridine	uridine	chebi:16704
Uridine	mesh:D014529	Uridine	uridine	chebi:16704
Cytidine	mesh:D003562	Cytidine	cytidine	chebi:17562
Cytidine	mesh:D003562	Cytidine	cytidine	chebi:17562
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
dUDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
