word	mesh	match	name	chebi
Sugar	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
N-trimethylamine oxide Formic acid	mesh:C005855	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
NEFA Fatty acid	mesh:D005230	NA	NA	NA
Tryptophan Alanine Triose	mesh:D014306	Trioses	triose	chebi:27137
phosphate	mesh:D010710	NA	NA	NA
Choline	mesh:D002794	Choline	choline	chebi:15354
Acetone	mesh:D000096	Acetone	acetone	chebi:15347
Sarcosine Creatine	mesh:D003401	Creatine	creatine	chebi:16919
Ketone	mesh:D007659	Ketones	ketone	chebi:17087
Phosphoenolpyruvate	mesh:D010728	Phosphoenolpyruvate	phosphoenolpyruvate	chebi:18021
Valine	mesh:C521924	NA	NA	NA
leucine	mesh:C038361	NA	NA	NA
isoleucine	mesh:C043801	NA	NA	NA
Acetoacetate	mesh:D000090	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Pyruvate	mesh:D011773	NA	NA	NA
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
Tugosine	NA	NA	NA	NA
tyrosine	NA	NA	NA	NA
tryptophan	NA	NA	NA	NA
Lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
Acetic acid Acetyl-CaA	mesh:D002118	Calcium	calcium atom	chebi:22984
Leucine	mesh:C038361	NA	NA	NA
Isoleucine	mesh:C043801	NA	NA	NA
Glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
dicarbaxylate	NA	NA	NA	NA
Phenylalanine Tyrosine Funarie acid	mesh:C473904	NA	NA	NA
Coenzyme	mesh:D003067	Coenzymes	coenzyme	chebi:23354
O Glycine	mesh:D005998	Glycine	glycine	chebi:15428
serine	mesh:C047902	NA	NA	NA
threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
Succinyl	mesh:C035687	NA	NA	NA
