word	mesh	match	name	chebi
NaO	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
PBr3	mesh:C050172	NA	NA	NA
Br2	mesh:C068746	NA	NA	NA
mCPBA	mesh:C000433	NA	NA	NA
CH2Cl2	mesh:C522640	NA	NA	NA
KOH	NA	NA	NA	NA
H2O	mesh:D014867	Water	water	chebi:15377
THF	mesh:C006461	NA	NA	NA
SePh	mesh:C579619	NA	NA	NA
OEt	mesh:C441453	NA	NA	NA
Br	mesh:C068746	NA	NA	NA
Br O	mesh:C068746	NA	NA	NA
OEt	mesh:C441453	NA	NA	NA
(Me-Si)2NLI	mesh:D012825	Silicon	silicon atom	chebi:27573
PhSeCH2CO2Et	mesh:C579619	NA	NA	NA
OEt	mesh:C441453	NA	NA	NA
Br	mesh:C068746	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
Br2	mesh:C068746	NA	NA	NA
AIBN	mesh:C004526	NA	NA	NA
CH2Cl2	mesh:C522640	NA	NA	NA
