word	mesh	match	name	chebi
LPC	mesh:C470482	NA	NA	NA
1-monopalmitin	mesh:C027735	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
C8-acylcarnitine	mesh:C116917	NA	NA	NA
C12-acylcarnitine	mesh:C116917	NA	NA	NA
Adipic acid	mesh:C029900	adipic acid	adipic acid	chebi:30832
Azelaic acid	mesh:C010038	nonanedioic acid	azelaic acid	chebi:48131
Pentose	mesh:D010429	Pentoses	pentose	chebi:25901
Erythronic acid lactone	mesh:C121691	NA	NA	NA
Ribitol	mesh:D012255	Ribitol	ribitol	chebi:15963
Threitol	mesh:C003460	threitol	threitol	chebi:26981
