organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	S-LO	SLO	Kcnma1	16531	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	FLAP	FLAP	Alox5ap	11690	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	(EPA,	EPA	Timp1	21857	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	(AA,	AA	H2-Aa	14960	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	COX1	COX1	COX1	17708	ncbigene_symbol	6	12	12
10090	Mus musculus	Rodents	COX1	COX1	Ptgs1	19224	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	Cox2	COX2	COX2	17709	ncbigene_symbol	6	12	12
10090	Mus musculus	Rodents	Cox2	COX2	Ptgs2	19225	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	12/15-LO	12/15-LO	Alox15	11687	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	LTA.	LTA	Lta	16992	ncbigene_symbol	6	12	12
10090	Mus musculus	Rodents	LTB,	LTB	Ltb	16994	ncbigene_symbol	6	12	12
10090	Mus musculus	Rodents	PGI	PGI	Bgn	12111	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	PGI	PGI	Gpi1	14751	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	PGD	PGD	Pgd	110208	ncbigene_symbol	6	12	12
10090	Mus musculus	Rodents	PGD	PGD	Ptgdr	19214	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	PGD	PGD	Phgdh	236539	ncbigene_synonym	6	12	12
10090	Mus musculus	Rodents	PGF	PGF	Pgf	18654	ncbigene_symbol	6	12	12
10090	Mus musculus	Rodents	PGF	PGF	Ptgfr	19220	ncbigene_synonym	6	12	12
9606	Homo sapiens	Primates	S-LO	SLO	KCNMA1	3778	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	FLAP	FLAP	ALOX5AP	241	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	(EPA,	EPA	TIMP1	7076	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	COX1	COX1	COX1	4512	ncbigene_symbol	6	10	10
9606	Homo sapiens	Primates	COX1	COX1	PTGS1	5742	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	Cox2	COX2	COX2	4513	ncbigene_symbol	6	10	10
9606	Homo sapiens	Primates	Cox2	COX2	PTGS2	5743	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	Cox2	COX2	MTCO2P12	107075310	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	LTA.	LTA	LTA	4049	ncbigene_symbol	6	10	10
9606	Homo sapiens	Primates	LTB,	LTB	LTB	4050	ncbigene_symbol	6	10	10
9606	Homo sapiens	Primates	PGI	PGI	BGN	633	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	PGI	PGI	GPI	2821	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	PGI	PGI	PGPEP1	54858	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	PGD	PGD	PGD	5226	ncbigene_symbol	6	10	10
9606	Homo sapiens	Primates	PGD	PGD	PHGDH	26227	ncbigene_synonym	6	10	10
9606	Homo sapiens	Primates	PGF	PGF	PGF	5228	ncbigene_symbol	6	10	10
7227	Drosophila melanogaster	Invertebrates	S-LO	SLO	slo	42940	ncbigene_symbol	7	3	10
7227	Drosophila melanogaster	Invertebrates	FLAP	FLAP	flap	37519	ncbigene_symbol	7	3	10
7227	Drosophila melanogaster	Invertebrates	(EPA,	EPA	Pka-R2	36041	ncbigene_synonym	7	3	10
7227	Drosophila melanogaster	Invertebrates	(AA,	AA	aa	44792	ncbigene_symbol	7	3	10
7227	Drosophila melanogaster	Invertebrates	COX1	COX1	COX1	19893533	ncbigene_symbol	7	3	10
7227	Drosophila melanogaster	Invertebrates	Cox2	COX2	COX2	19893535	ncbigene_symbol	7	3	10
7227	Drosophila melanogaster	Invertebrates	CYTP450	CYTP450	Cyp18a1	32858	ncbigene_synonym	7	3	10
7227	Drosophila melanogaster	Invertebrates	PGI	PGI	Pgi	35886	ncbigene_symbol	7	3	10
7227	Drosophila melanogaster	Invertebrates	LTD.	LTD	Rab32	35940	ncbigene_synonym	7	3	10
7227	Drosophila melanogaster	Invertebrates	PGD	PGD	Pgd	31185	ncbigene_symbol	7	3	10
