word	mesh	match	name	chebi
ERa	NA	ERA	NA	chebi:51451
Ras	NA	RAS	(1R)-N-(prop-2-yn-1-yl)indan-1-amine	chebi:63620
Ras	NA	RAS	(1R)-N-(prop-2-yn-1-yl)indan-1-amine	chebi:63620
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
MEK	NA	MEK	butan-2-one	chebi:28398
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
ERa	NA	ERA	NA	chebi:51451
