word	mesh	match	name	chebi
D-mannonate D-fructuronate 0-glucuronate	mesh:C014078	mannonate	mannonate	chebi:33526
L-lactaldehyde	mesh:C014634	NA	NA	NA
L-arabitol	mesh:C014999	arabinitol	arabitol	chebi:22605
D-gluconate	mesh:C030691	NA	NA	NA
Pyrimidine	mesh:C030986	NA	NA	NA
D-erythrose-4-P	mesh:C073321	erythrose	erythrose	chebi:33946
D-ribulose-5-P	mesh:C100182	NA	NA	NA
L-fuculose-1-P	mesh:C519898	NA	NA	NA
BD-Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
BD-fructose	mesh:D005632	Fructose	fructose	chebi:28757
BD-fructose-1,6-P	mesh:D005632	Fructose	fructose	chebi:28757
D-fructose	mesh:D005632	Fructose	fructose	chebi:28757
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
L-fucose	mesh:D005643	Fucose	fucose	chebi:33984
D-galactose	mesh:D005690	Galactose	galactose	chebi:28260
D-galactose-1-P	mesh:D005690	Galactose	galactose	chebi:28260
D-glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
D-glucose-1-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
D-glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
D-glyceraldehyde-3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
Lactose	mesh:D007785	Lactose	alpha-lactose	chebi:36219
D-mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
D-mannose-6-P	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
Monosaccharide	mesh:D009005	Monosaccharides	monosaccharide	chebi:35381
Purine	mesh:D011687	Purines	purines	chebi:26401
Pyruvate	mesh:D011773	NA	NA	NA
L-rhamnose	mesh:D012210	Rhamnose	rhamnose	chebi:26546
D-ribose-5-p	mesh:D012266	NA	NA	NA
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
UDP-D gucuronate	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
UDP-galactose	mesh:D014531	UDP-D-galactose	Uridine Diphosphate Galactose	chebi:18307
