word	mesh	match	name	chebi
Sorbitol	mesh:D013012	Sorbitol	glucitol	chebi:30911
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Polyol	mesh:C029873	NA	NA	NA
NADP	mesh:D009249	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
HBP	mesh:C508330	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
O	mesh:D013481	Superoxides	superoxide	chebi:18421
DHAP	mesh:C017202	NA	NA	NA
Glycerophospholipids	mesh:D020404	Glycerophospholipids	glycerophospholipid	chebi:37739
Serine	mesh:C047902	NA	NA	NA
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Methyl	mesh:C031105	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
Asp	mesh:C108952	Asp-Asp	aspartyl-aspartic acid	chebi:73446
Ketones	mesh:D007659	Ketones	ketone	chebi:17087
Acetyl	mesh:C011632	NA	NA	NA
