word	mesh	match	name	chebi
formate	mesh:D005561	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
CO	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
PADP	mesh:C035869	NA	NA	NA
formyl-THF	mesh:C006461	NA	NA	NA
5,10-methenyl	mesh:C018092	NA	NA	NA
MTDUADE3NADIPH	mesh:C039620	NA	NA	NA
5,10-methenyl-THF	mesh:C006461	NA	NA	NA
5,10-methylene-THF	mesh:C006461	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
NADPt	NA	NA	NA	NA
threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
15,10-methylene-THF	mesh:C006461	NA	NA	NA
Ac	mesh:D000186	Actinium	actinium atom	chebi:33337
glycine	mesh:D005998	Glycine	glycine	chebi:15428
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
serine	mesh:C047902	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
NAOH	NA	NA	NA	NA
