word	mesh	match	name	chebi
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Sucrose-6-P	mesh:D013395	Sucrose	sucrose	chebi:17992
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Sucrose-6-p	mesh:D013395	Sucrose	sucrose	chebi:17992
D-Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose-1-P----- Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
