word	mesh	match	name	chebi
Amino	NA	amino	amino	chebi:46882
acids	NA	acids	acid	chebi:37527
Amino	NA	amino	amino	chebi:46882
acids	NA	acids	acid	chebi:37527
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Lactate	NA	lactate	lactate	chebi:24996
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Lactate	NA	lactate	lactate	chebi:24996
TCA	NA	TCA	trichloroacetic acid	chebi:30956
TCA	NA	TCA	trichloroacetic acid	chebi:30956
PPP	NA	PPP	L-prolyl-L-prolyl-L-proline	chebi:73647
PPP	NA	PPP	L-prolyl-L-prolyl-L-proline	chebi:73647
NADH	NA	NADH	adenosine 5'-{3-[1-(3-carbamoyl-1,4-dihydropyridin-1-yl)-1,4-anhydro-D-ribitol-5-yl] diphosphate}	chebi:57945
Succinate	NA	succinate	succinate	chebi:30031
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Oxygen	NA	oxygen	oxygen	chebi:25805
ADP	NA	ADP	L-alanyl-L-alpha-aspartyl-L-proline	chebi:73342
ATP	NA	ATP	ATP	chebi:30616
Nitrate	NA	nitrate	nitrate	chebi:17632
Lactate	NA	lactate	lactate	chebi:24996
Nitrite	NA	nitrite	nitrite	chebi:16301
Fumarate	NA	fumarate	fumarate	chebi:29806
Amino acids	NA	Amino acids	alpha-amino acid	chebi:33704
TMAO	NA	TMAO	trimethylamine N-oxide	chebi:15724
Hydrogen	NA	hydrogen	hydrogen	chebi:49637
Electron	NA	electron	e(-)	chebi:10545
Formate	NA	formate	formate	chebi:15740
Electron	NA	electron	e(-)	chebi:10545
DMSO	NA	dmso	dimethyl sulfoxide	chebi:28262
Electron	NA	electron	e(-)	chebi:10545
