word	mesh	match	name	chebi
Sophorose	mesh:C003328	NA	NA	NA
Astaxanthin glucosides	mesh:C005948	astaxanthin	astaxanthine	chebi:40968
Vicenistatin	mesh:C082785	Vicenistatin	vicenistatin	chebi:80023
Acyl-CoA	mesh:D000214	NA	NA	NA
B-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Erythritol	mesh:D004896	Erythritol	erythritol	chebi:17113
erythritol	mesh:D004896	Erythritol	erythritol	chebi:17113
Mevalonate	mesh:D008798	NA	NA	NA
ribose	mesh:D012266	NA	NA	NA
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
sterols	mesh:D013261	Sterols	sterol	chebi:15889
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
