word	mesh	match	name	chebi
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Propionate	NA	propionate	propanoate	chebi:17272
prpp	NA	PRPP	5-O-phosphono-alpha-D-ribofuranose 1-(trihydrogen diphosphate)	chebi:17111
Propionyl-CoA	NA	Propionyl-CoA	3'-phosphoadenosine 5'-(3-{(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-[(3-oxo-3-{[2-(propanoylsulfanyl)ethyl]amino}propyl)amino]butyl} dihydrogen diphosphate)	chebi:15539
acetate	NA	acetate	acetate	chebi:30089
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
formate	NA	formate	formate	chebi:15740
Fatty acids	NA	fatty acids	fatty acids	chebi:35366
acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
acyl-CoA	NA	Acyl-CoA	NA	chebi:17984
3-ketoacyl-CoA	NA	3-ketoacyl-CoA	a 3-oxo-fatty acyl-CoA	chebi:57347
(S)-3-hydroxyacyl-CoA	NA	(S)-3-Hydroxyacyl-CoA	NA	chebi:15455
(R)-3-hydroxyacyl-CoA	NA	(R)-3-Hydroxyacyl-CoA	NA	chebi:15456
acyl-CoA	NA	Acyl-CoA	NA	chebi:17984
