word	mesh	match	name	chebi
GLC	NA	Glc	gluco-hexose	chebi:17234
DHAP	NA	DHAP	3-hydroxy-2-oxopropyl dihydrogen phosphate	chebi:16108
ACETONE	NA	acetone	acetone	chebi:15347
ACCOA	NA	AcCoA	3'-phosphoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} dihydrogen diphosphate)	chebi:15351
GLC	NA	Glc	gluco-hexose	chebi:17234
DHAP	NA	DHAP	3-hydroxy-2-oxopropyl dihydrogen phosphate	chebi:16108
FRU	NA	Fru	arabino-hex-2-ulose	chebi:28757
ACETONE	NA	acetone	acetone	chebi:15347
ACAC	NA	ACAC	pentane-2,4-dione	chebi:14750
ACCOA	NA	AcCoA	3'-phosphoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} dihydrogen diphosphate)	chebi:15351
OAA	NA	OAA	NA	chebi:132560
