word	mesh	match	name	chebi
5-HPETE	mesh:C025348	NA	NA	NA
Arachidonic Acid	mesh:D001095	NA	NA	NA
Epoxide	mesh:D004852	NA	NA	NA
Prostaglandin	mesh:D011453	prostaglandin	Prostaglandins	chebi:26333
PGE	mesh:D011458	Prostaglandins E	prostaglandins E	chebi:26338
PGG	mesh:D011462	Prostaglandins G	prostaglandins G	chebi:26343
Prostacyclin	mesh:D011464	Epoprostenol	prostaglandin I2	chebi:15552
Thromboxane	mesh:D013931	Thromboxanes	thromboxane	chebi:26995
Leukotriene	mesh:D015289	Leukotrienes	leukotriene	chebi:25029
Lipoxin	mesh:D044045	Lipoxins	lipoxin	chebi:6497
