word	mesh	match	name	chebi
4-Hydroxytryptamine	NA	4-hydroxytryptamine	2-(4-hydroxy-1H-indol-3-yl)ethanaminium	chebi:139069
ATP	NA	ATP	ATP	chebi:30616
Tryptamine	NA	tryptamine	2-(1H-indol-3-yl)ethanaminium	chebi:57887
SAM	NA	SAM	[(3S)-3-amino-3-carboxylatopropyl](5'-deoxyadenosin-5'-yl)(methyl)sulfonioacetate	chebi:67040
SAH	NA	SAH	S-(5'-deoxyadenosin-5'-yl)-L-homocysteine	chebi:16680
Kynurenic acid	NA	Kynurenic acid	4-hydroxyquinoline-2-carboxylic acid	chebi:18344
L-Tryptophan	NA	L-tryptophan	(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	chebi:57912
L-Glu	NA	L-Glu	(2S)-2-aminopentanedioic acid	chebi:16015
3-Hydroxy-L-kynurenine	NA	3-hydroxy-L-kynurenine	(2S)-4-(2-amino-3-hydroxyphenyl)-2-azaniumyl-4-oxobutanoate	chebi:58125
Indole-3-pyruvic acid	NA	indole-3-pyruvic acid	3-(1H-indol-3-yl)-2-oxopropanoic acid	chebi:29750
L-Kynurenine	NA	L-kynurenine	(2S)-4-(2-aminophenyl)-2-azaniumyl-4-oxobutanoate	chebi:57959
Anthranilic acid	NA	Anthranilic acid	2-aminobenzoic acid	chebi:30754
Quinolinic acid	NA	QUINOLINIC ACID	pyridine-2,3-dicarboxylic acid	chebi:16675
3-Hydroxyanthranilic acid	NA	3-Hydroxyanthranilic acid	2-amino-3-hydroxybenzoic acid	chebi:15793
Psilocybin	NA	psilocybin	3-[2-(dimethylazaniumyl)ethyl]-1H-indol-4-yl phosphate	chebi:139072
