word	source	identifier
fatty acid	MESH	D005227
(Z)-9-hexadecenoic acid	MESH	C090151
palmitic acid	MESH	D019308
(Z)-11-hexadecenoic acid	MESH	C090151
malonate	MESH	D008314
(Z)-3-hydroxy-11-octadecenoic acid	MESH	C065593
3-hydroxyoctadecanoic acid	MESH	C061806
(Z)-3-hydroxy-13-octadecenoic acid	MESH	C037352
(2E,11Z)-octadeca-2,11-dienoic acid	MESH	C046938
(E)-octadec-2-enoic acid	MESH	C069772
(2E,13Z)-octadeca-2,13-dienoic acid	MESH	C497340
stearic acid	MESH	D013229
(Z)-11-octadecenoic acid	MESH	C065593
(Z)-9-octadecenoic	MESH	C065593
(Z)-3-hydroxy-13-eicosenoic acid	MESH	C572289
