word	mesh	match	name	chebi
Violaxanthin	mesh:C005613	NA	NA	NA
Coniferyl alcohol	mesh:C010559	coniferol	coniferyl alcohol	chebi:17745
trans-Neoxanthin	mesh:C011947	NA	NA	NA
Coniferaldehyde	mesh:C075384	NA	NA	NA
Sinapaldehyde	mesh:C075386	NA	NA	NA
Sinapoyl malate	mesh:C079164	NA	NA	NA
Sinapyl alcohol	mesh:C496130	NA	NA	NA
Carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Coumarate Cinnamate	mesh:D002934	Cinnamates	cinnamates	chebi:36091
DDE1  -MeJA	mesh:D003633	NA	NA	NA
Ethylene	mesh:D005030	NA	NA	NA
FAD3	mesh:D005182	Flavin-Adenine Dinucleotide	FAD	chebi:16238
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Methionine	mesh:D008715	NA	NA	NA
Phe	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Pyruvate	mesh:D011773	NA	NA	NA
Isoprenoid	mesh:D013729	terpene	Terpenes	chebi:35186
Trp	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Tyr	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
