word	mesh	match	name	chebi
Glycidol	mesh:C004312	NA	NA	NA
B-chloroacetaldehyde	mesh:C004656	NA	NA	NA
B-chloroacetic acid	mesh:C006972	NA	NA	NA
N-acetyl-S-(2,3-dihydroxypropyl)cysteine	mesh:C031164	NA	NA	NA
1,3-dichloroacetone	mesh:C047675	NA	NA	NA
3-chloropropanediol	mesh:D000517	alpha-Chlorohydrin	3-chloropropane-1,2-diol	chebi:18721
Epichlorohydrin	mesh:D004811	Epichlorohydrin	epichlorohydrin	chebi:37144
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Oxalic acid	mesh:D019815	NA	NA	NA
