organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	EGFR	EGFR	EGFR	1956	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	LYN	LYN	LYN	4067	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	SYK	SYK	SYK	6850	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	BTK	BTK	BTK	695	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	ERBB2	ERBB2	ERBB2	2064	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	FGF2	FGF2	FGF2	2247	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	FGF2	FGF2	FGF2	2247	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	FGF2	FGF2	FGF13	2258	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	BCR-ABL	BCR-ABL	ABL1	25	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	FGFR1	FGFR1	FGFR1	2260	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	FGFR1	FGFR1	FGFR1	2260	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	ABL	ABL	ABL1	25	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	ABL	ABL	MTTP	4547	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	ABL	ABL	DSP-AS1	101928076	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	ABL	ABL	ABL1	25	famplex_relations	8	11
9606	Homo sapiens	Primates	ABL	ABL	ABL2	27	famplex_relations	8	11
9606	Homo sapiens	Primates	BCR	BCR	BCR	613	ncbigene_symbol	8	11
9606	Homo sapiens	Primates	BCR	BCR	RN7SL263P	106480993	ncbigene_synonym	8	11
9606	Homo sapiens	Primates	c-SRC	C-SRC	SRC	6714	ncbigene_synonym	8	11
