word	mesh	match	name	chebi
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
glyceraldehyde 3-phosphate	mesh:D005986	Glyceraldehyde 3-Phosphate	glyceraldehyde 3-phosphate	chebi:17138
phosphoenolpyruvate	mesh:D010728	Phosphoenolpyruvate	phosphoenolpyruvate	chebi:18021
pyruvate	mesh:D011773	NA	NA	NA
isopentenyl diphosphate	mesh:C004809	NA	NA	NA
fumarate	mesh:D005650	NA	NA	NA
oxaloacetate	mesh:D010071	NA	NA	NA
acetyl	mesh:C011632	NA	NA	NA
geranylgeranyl diphosphate	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
succinate	mesh:D013386	Succinates	succinate	chebi:26806
trans-phytoene	mesh:C100185	NA	NA	NA
isocitrate	mesh:D007523	NA	NA	NA
lycopene	mesh:C015329	NA	NA	NA
glutamate	NA	NA	NA	NA
2-oxoglutarate	mesh:C029743	NA	NA	NA
