word	mesh	match	name	chebi
Glucosamine	mesh:D005944	Glucosamine	glucosamine	chebi:5417
GlcNAc	mesh:C097320	NA	NA	NA
Glucosamine-6-P	mesh:D005944	Glucosamine	glucosamine	chebi:5417
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
GlcNAc	mesh:C097320	NA	NA	NA
O-GlcNAc	mesh:C097320	NA	NA	NA
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glutamate Glutamine	NA	NA	NA	NA
Citrate	mesh:C102006	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Pyruvate	mesh:D011773	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Acetyl	mesh:C011632	NA	NA	NA
