word	mesh	match	name	chebi
Forskolin	mesh:D005576	Colforsin	forskolin	chebi:42471
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Pyruvate	mesh:D011773	NA	NA	NA
Glucose-6-phosphate	mesh:D019298	NA	NA	NA
Ketone	mesh:D007659	Ketones	ketone	chebi:17087
Urea	mesh:D014508	Urea	urea	chebi:16199
Acyl-CoA	mesh:D000214	NA	NA	NA
Co	mesh:C065987	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
Acy-camitine	NA	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
palmitoyl	mesh:C032023	NA	NA	NA
Acyl-carnitine	mesh:D002331	NA	NA	NA
GW7647	mesh:C453899	GW 7647	GW 7647	chebi:70778
GW501516	mesh:C425931	GW 501516	GW 501516	chebi:73726
FAs	mesh:D053222	NA	NA	NA
