word	mesh	match	name	chebi
OH OPO	mesh:C550360	NA	NA	NA
CO	mesh:D002245	Carbon Dioxide	carbon dioxide	chebi:16526
Serine	mesh:C047902	NA	NA	NA
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Palmitoyl-CoA	mesh:D010171	Palmitoyl Coenzyme A	palmitoyl-CoA	chebi:15525
Sphingomyelin	mesh:D013109	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
H or Me 	mesh:C405983	NA	NA	NA
OHI	mesh:C489255	NA	NA	NA
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Sphingomyelin	mesh:D013109	NA	NA	NA
3-keto-Sphinganine	mesh:C005682	NA	NA	NA
Dehydrosphingosine	NA	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Sphingosine	mesh:D013110	Sphingosine	sphingosine	chebi:16393
Ceramide-1-phosphate	mesh:C065576	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
Glucosyl ceramide	mesh:D005963	D-glucosyl-N-acylsphingosine	Glucosylceramides	chebi:18368
Sphinganine	mesh:C005682	NA	NA	NA
Dihydrosphingosine	mesh:C005682	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Acyl-CoA	mesh:D000214	NA	NA	NA
Dihydroceramide	mesh:C109343	NA	NA	NA
Monoglycosylceramide	NA	NA	NA	NA
Ceramide	mesh:D002518	Ceramides	ceramide	chebi:17761
Sulfatide	mesh:D013433	Sulfoglycosphingolipids	sulfoglycosphingolipid	chebi:36477
