word	source	identifier
p-Coumaroyl-CoA	MESH	C058644
Naringenin chalcone	MESH	C027329
CHI	MESH	C084533
Naringenin	MESH	C005273
F35H	MESH	C533290
F3H	MESH	D006859
Dihydroquercetin	MESH	C003377
Dihydrokaempferol	MESH	C080220
Dihydromyricetin	MESH	C472036
Leucocyanidin	MESH	C001532
Leucopelargonidin	MESH	C087775
Leucodelphinidin	MESH	C031451
Cyanidin	MESH	C017154
Pelargonidin	MESH	C066957
Delphinidin	MESH	C017185
Cyanidin 3-glucoside	MESH	C114438
Pelargonidin 3-glucoside	MESH	C078485
Delphinidin 3-glucoside	MESH	C494120
