word	mesh	match	name	chebi
Tyrosine	NA	NA	NA	NA
lenvatinib	mesh:C531958	lenvatinib	lenvatinib	chebi:85994
vemurafenib	mesh:C551177	NA	NA	NA
dabrafenib	mesh:C561627	dabrafenib	dabrafenib	chebi:75045
PLX8394	mesh:C581574	NA	NA	NA
crizotinib	mesh:C551994	NA	NA	NA
ceritinib	mesh:C586847	ceritinib	ceritinib	chebi:78432
cobimetinib	mesh:C574276	NA	NA	NA
trametinib	mesh:C560077	trametinib	trametinib	chebi:75998
selumetinib	mesh:C517975	selumetinib	AZD 6244	chebi:90227
RO5126766	mesh:C577924	NA	NA	NA
everolimus	mesh:C107135	NA	NA	NA
temsirolimus	mesh:C401859	Temsirolimus	temsirolimus	chebi:79699
MLN0128	mesh:C572449	NA	NA	NA
