word	mesh	match	name	chebi
NADHO	NA	NA	NA	NA
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
OOH	mesh:C069471	NA	NA	NA
FAD	mesh:D005182	Flavin-Adenine Dinucleotide	FAD	chebi:16238
oxaloacetate	mesh:D010071	NA	NA	NA
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
ADP	mesh:D000244	NA	NA	NA
citrate	mesh:C102006	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
succinylCoA	mesh:C012046	NA	NA	NA
isocitrate	mesh:D007523	NA	NA	NA
alpha-cetoglutarate	mesh:C002934	NA	NA	NA
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
BO	mesh:C042168	diboron trioxide	boron oxide	chebi:30163
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Thr	mesh:C055175	NA	NA	NA
PLADP 3H	mesh:C006633	NA	NA	NA
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
