word	source	identifier
Folic acid	MESH	D005492
Glucose	MESH	D005947
Fatty acids	MESH	D005227
Acetate	MESH	D000085
Glycine	MESH	D005998
Serine	MESH	C047902
NAD	MESH	D009243
NADH	MESH	D009243
Ribose-5-P	MESH	D012266
Acetyl-CoA	MESH	D000105
BOHB	MESH	C050101
Folate	MESH	D005492
Nucleotide	MESH	D009711
Citrate	MESH	C102006
GSH	MESH	D005978
Methionine	MESH	D008715
Pyruvate	MESH	D011773
Pyruvate Acetyl	MESH	D011773
SAH	MESH	C583866
NADH GSSG	MESH	D019803
TCA	MESH	C000589078
Lactate	MESH	D019344
NADE	MESH	C038147
FADH	MESH	C058805
Succinate	MESH	D013386
FAD	MESH	D005182
Ac	MESH	D000186
GSH Glutamate		
Glutamine	MESH	C578860
Carbone		
