organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	Npc2	NPC2	NPC2	10577	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Grn	GRN	GRN	2896	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Shisa5	SHISA5	SHISA5	51246	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Glrx	GLRX	GLRX	2745	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Lcn2	LCN2	LCN2	3934	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Cfb	CFB	CFB	629	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Lgals3bp	LGALS3BP	LGALS3BP	3959	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Procr	PROCR	PROCR	10544	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	B2m	B2M	B2M	567	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Parp11	PARP11	PARP11	57097	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Rab21	RAB21	RAB21	23011	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Isg15	ISG15	ISG15	9636	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Chmp4b	CHMP4B	CHMP4B	128866	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Chmp4b	CHMP4B	CHMP4A	29082	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Snrpc	SNRPC	SNRPC	6631	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Snrpc	SNRPC	HNRNPC	3183	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Tpst1	TPST1	TPST1	8460	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Slc25a22	SLC25A22	SLC25A22	79751	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Psma5	PSMA5	PSMA5	5686	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Mvp	MVP	MVP	9961	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Mvp	MVP	MMVP1	50951	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Pttg	PTTG	PTTG1	9232	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Psme2	PSME2	PSME2	5721	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Tmem67	TMEM67	TMEM67	91147	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Rrbp1	RRBP1	RRBP1	6238	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Rsad2	RSAD2	RSAD2	91543	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Fam26f	FAM26F	CALHM6	441168	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Casp8	CASP8	CASP8	841	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Casp8	CASP8	CASP8	841	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Nmi	NMI	NMI	9111	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Nmi	NMI	MYO1C	4641	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Ifit2	IFIT2	IFIT2	3433	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Ifit2	IFIT2	IFIT2	3433	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	sp110	SP110	SP110	3431	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	sp110	SP110	PMP22	5376	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Tap2	TAP2	TAP2	6891	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Tap2	TAP2	SEC14L3	266629	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Ap3b1	AP3B1	AP3B1	8546	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K3	5606	famplex_relations	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K4	6416	famplex_relations	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K5	5607	famplex_relations	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K6	5608	famplex_relations	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K7	5609	famplex_relations	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K1	5604	famplex_relations	67	75
9606	Homo sapiens	Primates	Map2k	MAP2K	MAP2K2	5605	famplex_relations	67	75
9606	Homo sapiens	Primates	Atp10a	ATP10A	ATP10A	57194	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Pla2g16	PLA2G16	PLAAT3	11145	ncbigene_synonym	67	75
9606	Homo sapiens	Primates	Timeless	TIMELESS	TIMELESS	8914	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Enpp4	ENPP4	ENPP4	22875	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Tmco3	TMCO3	TMCO3	55002	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Stard3	STARD3	STARD3	10948	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Cxcl11	CXCL11	CXCL11	6373	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Ppp2r5a	PPP2R5A	PPP2R5A	5525	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Tapbp	TAPBP	TAPBP	6892	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Psmb9	PSMB9	PSMB9	5698	ncbigene_symbol	67	75
9606	Homo sapiens	Primates	Nod1	NOD1	NOD1	10392	ncbigene_symbol	67	75
