word	mesh	match	name	chebi
Choline	NA	choline	choline	chebi:15354
ATP	NA	ATP	ATP	chebi:30616
CTP	NA	CTP	CTP	chebi:37563
CDP-ethanolamine	NA	CDP-ethanolamine	5'-O-({[(2-ammonioethoxy)phosphinato]oxy}phosphinato)cytidine	chebi:57876
CDP-choline	NA	CDP-choline	5'-O-[({[2-(trimethylazaniumyl)ethoxy]phosphinato}oxy)phosphinato]cytidine	chebi:58779
CMP	NA	CMP	5'-O-phosphonatocytidine	chebi:60377
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Serine	NA	Serine	L-serine	chebi:17115
Fatty acids	NA	fatty acids	fatty acids	chebi:35366
Lactate	NA	lactate	lactate	chebi:24996
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Acetate	NA	acetate	acetate	chebi:30089
Oxaloacetate	NA	oxaloacetate	2-oxobutanedioate	chebi:16452
TCA	NA	TCA	trichloroacetic acid	chebi:30956
Succinyl-CoA	NA	succinyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-4-{[3-({2-[(3-carboxylatopropanoyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-3-hydroxy-2,2-dimethyl-4-oxobutyl]diphosphate}	chebi:57292
