word	mesh	match	name	chebi
Homocitrate	mesh:C028143	NA	NA	NA
Homocitric acid	mesh:C028143	NA	NA	NA
Homoisocitric acid	mesh:C517550	homoisocitric acid	homoisocitric acid	chebi:29094
carboxylic acid	mesh:D002264	Carboxylic Acids	carboxylic acid	chebi:33575
Cephalosporin	mesh:D002511	Cephalosporins	cephalosporin	chebi:23066
Ketoglutaric acid	mesh:D007656	NA	NA	NA
L-Lysine	mesh:D008239	Lysine	L-lysine	chebi:18019
Penicillin	mesh:D010406	Penicillins	penicillin	chebi:17334
6-Oxo-piperidine-2	mesh:D010880	Piperidines	piperidines	chebi:26151
Glutamate	mesh:D018698	NA	NA	NA
