word	mesh	match	name	chebi
Zeaxanthin	NA	Zeaxanthin	all-trans-zeaxanthin	chebi:27547
Antheraxanthin	NA	Antheraxanthin	(3R,3'S,5'R,6'S)-5',6'-dihydro-5',6'-epoxy-beta,beta-carotene-3,3'-diol	chebi:27867
Zeaxanthin	NA	Zeaxanthin	all-trans-zeaxanthin	chebi:27547
Violaxanthin	NA	Violaxanthin	(3S,3'S,5R,5'R,6S,6'S)-5,5',6,6'-tetrahydro-5,6:5',6'-diepoxy-beta,beta-carotene-3,3'-diol	chebi:35288
Antheraxanthin	NA	Antheraxanthin	(3R,3'S,5'R,6'S)-5',6'-dihydro-5',6'-epoxy-beta,beta-carotene-3,3'-diol	chebi:27867
Neoxanthin	NA	Neoxanthin	(3S,3'S,5R,5'R,6R,6'S,8R)-6,7-didehydro-5,5',6,6'-tetrahydro-5',6'-epoxy-beta,beta-carotene-3,3',5-triol	chebi:32446
9-cis-Neoxanthin	NA	9'-cis-neoxanthin	(3S,3'S,5R,5'R,6R,6'S,8R,9'cis)-6,7-didehydro-5,5',6,6'-tetrahydro-5',6'-epoxy-beta,beta-carotene-3,3',5-triol	chebi:35306
Xanthoxin	NA	Xanthoxin	2-cis,4-trans-xanthoxin	chebi:32304
ABA	NA	ABA	[(E)-diazene-1,2-diyldibenzene-4,1-diyl]bis(arsonic acid)	chebi:53554
ABA	NA	ABA	[(E)-diazene-1,2-diyldibenzene-4,1-diyl]bis(arsonic acid)	chebi:53554
Nucleus	NA	nucleus	nucleus	chebi:33252
