word	mesh	match	name	chebi
Phytoene	mesh:C100185	NA	NA	NA
E-Carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Geranyl geranyl pyrophosphate	mesh:C015234	NA	NA	NA
GGPP	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
Carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Lycopene	mesh:C015329	NA	NA	NA
Lycopene B	mesh:C015329	NA	NA	NA
Carotene B	mesh:D002338	Carotenoids	carotenoid	chebi:23044
B-Carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Zeaxanthin	mesh:D065146	NA	NA	NA
Violaxanthin	mesh:C005613	NA	NA	NA
Neoxanthin	mesh:C011947	NA	NA	NA
Loroxanthin	NA	NA	NA	NA
4-Keto-a-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Canthaxanthin	mesh:D016644	Canthaxanthin	canthaxanthin	chebi:3362
Astaxanthin	mesh:C005948	astaxanthin	astaxanthine	chebi:40968
Lutein	mesh:D014975	Lutein	lutein	chebi:28838
