word	mesh	match	name	chebi
Tetracosatetraenoic acid	mesh:C065411	NA	NA	NA
Tetracosapentaenoic	mesh:C099830	tetracosapentaenoic acid	tetracosapentaenoic acid	chebi:78862
Linoleic acid	mesh:D008041	NA	NA	NA
PUFA	mesh:D015525	Fatty Acids, Omega-3	omega-3 fatty acid	chebi:25681
Linolenic acid	mesh:D008042	Linolenic Acids	linolenic acid	chebi:25048
Dihomo-y-linolenic acid	mesh:D015126	8,11,14-Eicosatrienoic Acid	all-cis-icosa-8,11,14-trienoic acid	chebi:53486
DGLA	mesh:C081568	NA	NA	NA
Arachidonic acid	mesh:D001095	NA	NA	NA
Adrenic acid	mesh:C011395	NA	NA	NA
Docosapentaenoic	mesh:C026219	NA	NA	NA
DPAn-6	mesh:C043832	NA	NA	NA
Linolenic acid	mesh:D008042	Linolenic Acids	linolenic acid	chebi:25048
ALA	mesh:C114767	NA	NA	NA
Stearidonic acid	mesh:C062895	NA	NA	NA
Eicosatetraenoic acid	mesh:D001095	NA	NA	NA
Eicosapentaenoic acid	mesh:D015118	Eicosapentaenoic Acid	all-cis-5,8,11,14,17-icosapentaenoic acid	chebi:28364
EPA	mesh:C062422	NA	NA	NA
Docosapentaenoic	mesh:C026219	NA	NA	NA
Docosahexaenoic	mesh:D004281	Docosahexaenoic Acids	docosahexaenoic acid	chebi:36005
DHA	mesh:C111716	NA	NA	NA
Tetracosapentaenoic acid	mesh:C099830	tetracosapentaenoic acid	tetracosapentaenoic acid	chebi:78862
Tetracosahexaenoic	mesh:C099831	tetracosahexaenoic acid	tetracosahexaenoic acid	chebi:72714
