word	source	identifier
Poly(1,4D-plaetuonate xa)	MESH	D015951
Diglactuonate		
SDehydro		
ldehyde		
Glycerol	MESH	D005990
L-Oulactonate Lihetonate	MESH	C025076
D-Mannonate	MESH	C014078
Amino	MESH	D000596
UDP	MESH	D014530
27764 DOlruonate		
6-Ohruonate 11145	MESH	C043832
O Louonate Q LLynonate	MESH	C000295
phosphate	MESH	D010710
ADOhwuonone		
LXylonate		
UDP-dacose	MESH	D014530
Inositol phosphate	MESH	D007295
Olyoesone		
LAnbitol		
DXyhlose		
D-sykinate	MESH	C007792
PRhtol		
CDP-rbitol	MESH	D003565
Pentose phosphate	MESH	D010429
Citrate	MESH	C102006
