organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	NOTCH	NOTCH	NA	31293	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Fringe	FRINGE	fng	40314	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Dvl	DVL	dsh	32078	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Numb	NUMB	numb	34263	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	Numb	NUMB	numb	34263	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	SKIP	SKIP	SKIP	42601	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	SKIP	SKIP	Bx42	31840	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Deltex	DELTEX	dx	31589	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Delta	DELTA	Dl	42313	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Delta	DELTA	NA	44819	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Delta	DELTA	Tapdelta	45680	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Delta	DELTA	deltaTry	48343	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Notch	NOTCH	NA	31293	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	NICD	NICD	NA	31293	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	CSL	CSL	Su(H)	34881	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	(Notch	NOTCH	NA	31293	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	APH-1	APH-1	aph-1	33467	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	APH-1	APH-1	aph-1	33467	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	APH-1	APH-1	Alp1	40372	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Groucho	GROUCHO	gro	43162	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	CBP	CBP	CBP	31669	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	CBP	CBP	CBP	31669	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	CBP	CBP	nej	43856	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	CBP	CBP	eIF4E1	45525	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	CIR	CIR	Cir	5657832	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	CIR	CIR	ci	43767	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	TACE	TACE	Tace	43558	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	TACE	TACE	Lst	36853	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	TACE	TACE	Tace	43558	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC4	32278	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC6	32461	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC1	38565	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	HDAC	HDAC	HDAC3	44446	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	MAPK	MKP-4	32963	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	MAPK	p38b	34780	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	MAPK	rl	3354888	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	ras	43873	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	Ras64B	38494	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	Ras85D	41140	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	ras	43873	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	MAPK	MAPK	MKP-4	32963	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	MAPK	MAPK	p38b	34780	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	MAPK	MAPK	rl	3354888	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	ras	43873	ncbigene_symbol	8	17
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	Ras64B	38494	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	Ras85D	41140	ncbigene_synonym	8	17
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	ras	43873	ncbigene_synonym	8	17
9606	Homo sapiens	Primates	NOTCH	NOTCH	NOTCH1	4851	famplex_relations	3	18
9606	Homo sapiens	Primates	NOTCH	NOTCH	NOTCH2	4853	famplex_relations	3	18
9606	Homo sapiens	Primates	NOTCH	NOTCH	NOTCH3	4854	famplex_relations	3	18
9606	Homo sapiens	Primates	NOTCH	NOTCH	NOTCH4	4855	famplex_relations	3	18
9606	Homo sapiens	Primates	Dvl	DVL	DVL1	1855	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Dvl	DVL	DVL1P1	8215	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Dvl	DVL	DVL1	1855	famplex_relations	3	18
9606	Homo sapiens	Primates	Dvl	DVL	DVL2	1856	famplex_relations	3	18
9606	Homo sapiens	Primates	Dvl	DVL	DVL3	1857	famplex_relations	3	18
9606	Homo sapiens	Primates	Dvl	DV1	IFT81	28981	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Numb	NUMB	NUMB	8650	ncbigene_symbol	3	18
9606	Homo sapiens	Primates	HEY1	HEY1	HEY1	23462	ncbigene_symbol	3	18
9606	Homo sapiens	Primates	SKIP	SKIP	SNW1	22938	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	SKIP	SKIP	PLEKHM2	23207	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	SKIP	SKIP	INPP5K	51763	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	SKIP	SKIP	SPHKAP	80309	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Delta	DELTA	PSMB6	5694	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Delta	DELTA	YY1	7528	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Delta	DELTA	DLL1	28514	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	Notch	NOTCH	NOTCH1	4851	famplex_relations	3	18
9606	Homo sapiens	Primates	Notch	NOTCH	NOTCH2	4853	famplex_relations	3	18
9606	Homo sapiens	Primates	Notch	NOTCH	NOTCH3	4854	famplex_relations	3	18
9606	Homo sapiens	Primates	Notch	NOTCH	NOTCH4	4855	famplex_relations	3	18
9606	Homo sapiens	Primates	CSL	CSL	CSHL1	1444	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CSL	CSL	RBPJ	3516	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CSL	CSL	SMPX	23676	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	(Notch	NOTCH	NOTCH1	4851	famplex_relations	3	18
9606	Homo sapiens	Primates	(Notch	NOTCH	NOTCH2	4853	famplex_relations	3	18
9606	Homo sapiens	Primates	(Notch	NOTCH	NOTCH3	4854	famplex_relations	3	18
9606	Homo sapiens	Primates	(Notch	NOTCH	NOTCH4	4855	famplex_relations	3	18
9606	Homo sapiens	Primates	Serrate	SERRATE	SRRT	51593	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	SMRT	SMRT	NCOR2	9612	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	NCSTN	NCSTN	NCSTN	23385	ncbigene_symbol	3	18
9606	Homo sapiens	Primates	APH-1	APH-1	APH1A	51107	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CBP	CBP	CREBBP	1387	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CBP	CBP	EIF4E	1977	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CBP	CBP	OPN1LW	5956	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CBP	CBP	PAG1	55824	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CBP	CBP	PCBP4	57060	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CIR	CIR	KCNJ5	3762	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CIR	CIR	CIR1	9541	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	CIR	CIR	VIM2P	100130535	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	TACE	TACE	ADAM17	6868	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC9	9734	ncbigene_synonym	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC1	3065	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC2	3066	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC3	8841	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC8	55869	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC4	9759	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC5	10014	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC7	51564	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC9	9734	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC6	10013	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC10	83933	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT1	23411	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT2	22933	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT3	23410	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT4	23409	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT5	23408	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT6	51548	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	SIRT7	51547	famplex_relations	3	18
9606	Homo sapiens	Primates	HDAC	HDAC	HDAC11	79885	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK1	5594	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK3	5595	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK11	5600	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK12	6300	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK13	5603	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK14	1432	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK8	5599	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK9	5601	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK10	5602	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	RAS	KRAS	3845	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	RAS	HRAS	3265	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras/MAPK	RAS	NRAS	4893	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK1	5594	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK3	5595	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK11	5600	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK12	6300	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK13	5603	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK14	1432	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK8	5599	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK9	5601	famplex_relations	3	18
9606	Homo sapiens	Primates	MAPK	MAPK	MAPK10	5602	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras	RAS	KRAS	3845	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras	RAS	HRAS	3265	famplex_relations	3	18
9606	Homo sapiens	Primates	Ras	RAS	NRAS	4893	famplex_relations	3	18
