word	mesh	match	name	chebi
Tryptophan	NA	NA	NA	NA
ndole-3-acetaldoxime	mesh:C023728	acetaldehyde oxime	acetaldehyde oxime	chebi:28465
Indole-3-acetonitrile(IAN)	mesh:C016516	NA	NA	NA
GSH	mesh:D005978	Glutathione	glutathione	chebi:16856
Glutathione	mesh:D005978	Glutathione	glutathione	chebi:16856
Glutamyl	mesh:C097376	NA	NA	NA
cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Cys	mesh:C046557	NA	NA	NA
Dihydrocamalexic acid	mesh:D000596	NA	NA	NA
DHCA	mesh:C054757	NA	NA	NA
Camalexin	mesh:C102405	camalexin	camalexin	chebi:22990
