word	mesh	match	name	chebi
mannitol	mesh:D008353	NA	NA	NA
methoxytyramine	mesh:C001746	3-methoxytyramine	3-methoxytyramine	chebi:1582
Nitric Oxide	mesh:D009569	Nitric Oxide	nitric oxide	chebi:16480
L-tyrosine	NA	NA	NA	NA
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Imethionine	NA	NA	NA	NA
Lglutamine	NA	NA	NA	NA
kynurenic acid	mesh:D007736	NA	NA	NA
2-oxoglutaric acid	mesh:C029743	NA	NA	NA
Atanine	mesh:C094654	NA	NA	NA
L-arginine	NA	NA	NA	NA
NoleoyldopamineADT	mesh:C092798	NA	NA	NA
L-histidine	mesh:C115717	NA	NA	NA
alpha-ketoisocaproic acid	mesh:C013082	NA	NA	NA
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
complexitine	NA	NA	NA	NA
Citrulline	mesh:C071162	NA	NA	NA
purine	mesh:D011687	Purines	purines	chebi:26401
Leucine	mesh:C038361	NA	NA	NA
Phenylalanime	NA	NA	NA	NA
