word	mesh	match	name	chebi
Threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
Thr	mesh:C055175	NA	NA	NA
Cys	mesh:C046557	NA	NA	NA
lactate	mesh:D019344	NA	NA	NA
threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
pyruvate	mesh:D011773	NA	NA	NA
2-ketobutyrate	mesh:C005087	NA	NA	NA
(S)-2-aceto-2-hydroxybutyrate	mesh:C027745	NA	NA	NA
(S)-2-acetolactate	mesh:C006359	NA	NA	NA
acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
2,3-dihydroxy-3-methylvalerate	mesh:C042993	3-methylvaleric acid	3-methylvaleric acid	chebi:166883
2,3-dihydroxy-isovalerate	mesh:C475857	ethyl isovalerate	ethyl isovalerate	chebi:31571
acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
2-ketoisovalerate	mesh:C001505	NA	NA	NA
2-keto-3-methylvalerate	mesh:C021047	NA	NA	NA
L-isoleucine	mesh:C043801	NA	NA	NA
L-valine	mesh:C035810	Gly-Val	glycylvaline	chebi:73922
glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
3-isopropylmalate	mesh:C025313	(2R,3S)-3-isopropylmalic acid	beta-isopropylmalate	chebi:43468
2-isopropylmalate	mesh:C025313	(2R,3S)-3-isopropylmalic acid	beta-isopropylmalate	chebi:43468
nitrate	mesh:D009566	Nitrates	nitrates	chebi:51081
sn-glycerol-3-phosphate	mesh:C026671	NA	NA	NA
ubiquinol	mesh:C003741	NA	NA	NA
3-ketoisocaproate	mesh:C013082	NA	NA	NA
Leucine	mesh:C038361	NA	NA	NA
Leu	mesh:C038361	NA	NA	NA
Valine	mesh:C521924	NA	NA	NA
Val	mesh:C081489	NA	NA	NA
Isoleucine	mesh:C043801	NA	NA	NA
ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
L-leucine	mesh:C027819	NA	NA	NA
glycerone-phosphate	mesh:C003037	1-palmitoylglycerone 3-phosphate	palmitoyl dihydroxyacetone phosphate	chebi:17868
nitrite	mesh:D009573	Nitrites	nitrites	chebi:25549
