word	mesh	match	name	chebi
ammonia	mesh:D000641	Ammonia	ammonia	chebi:16134
Arginine	mesh:D001120	Arginine	arginine	chebi:29016
catecholamines	mesh:D002395	Catecholamines	catecholamine	chebi:33567
Cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
Dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Histamine	mesh:D006632	Histamine	histamine	chebi:18295
Histidine	mesh:D006639	Histidine	histidine	chebi:27570
Keto acid	mesh:D007651	NA	NA	NA
Leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
Lysine	mesh:D008239	Lysine	L-lysine	chebi:18019
Nitric oxide	mesh:D009569	Nitric Oxide	nitric oxide	chebi:16480
oxide	mesh:D010087	oxide	Oxides	chebi:25741
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
Threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Tyrosine	mesh:D014443	Tyrosine	L-tyrosine	chebi:17895
Valine	mesh:D014633	Valine	L-valine	chebi:16414
