word	mesh	match	name	chebi
PI(3)P	NA	PI(3)P	NA	chebi:26034
inhibitor	NA	inhibitor	inhibitor	chebi:35222
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
PIM	NA	PIM	sodium (1R,2R,3S,4R,5R,6R)-2-[(6-O-hexadecanoyl-alpha-D-mannopyranosyl)oxy]-3-(hexadecanoyloxy)-4,5-dihydroxy-6-(alpha-D-mannopyranosyloxy)cyclohexyl (2R)-2-(hexadecanoyloxy)-3-{[(10S)-10-methyloctadecanoyl]oxy}propyl phosphate	chebi:90368
PIM	NA	PIM	sodium (1R,2R,3S,4R,5R,6R)-2-[(6-O-hexadecanoyl-alpha-D-mannopyranosyl)oxy]-3-(hexadecanoyloxy)-4,5-dihydroxy-6-(alpha-D-mannopyranosyloxy)cyclohexyl (2R)-2-(hexadecanoyloxy)-3-{[(10S)-10-methyloctadecanoyl]oxy}propyl phosphate	chebi:90368
PIM	NA	PIM	sodium (1R,2R,3S,4R,5R,6R)-2-[(6-O-hexadecanoyl-alpha-D-mannopyranosyl)oxy]-3-(hexadecanoyloxy)-4,5-dihydroxy-6-(alpha-D-mannopyranosyloxy)cyclohexyl (2R)-2-(hexadecanoyloxy)-3-{[(10S)-10-methyloctadecanoyl]oxy}propyl phosphate	chebi:90368
PI3K inhibitor	NA	PI3K inhibitor	NA	chebi:50914
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
PIP3	NA	PIP3	1-O-(3-sn-phosphatidyl)-1D-myo-inositol 3,4,5-tris(dihydrogen phosphate)	chebi:16618
Endocrine	NA	endocrine	NA	chebi:24621
inhibitors	NA	inhibitors	inhibitor	chebi:35222
PARP	NA	PARP	NA	chebi:62913
inhibitors	NA	inhibitors	inhibitor	chebi:35222
