word	mesh	match	name	chebi
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Sterols	mesh:D013261	Sterols	sterol	chebi:15889
Farnesyl	mesh:C042455	NA	NA	NA
diphosphate	mesh:D011756	NA	NA	NA
Geranylgeranyl	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
pyrophosphate	mesh:D011756	NA	NA	NA
isoprenoids	mesh:D013729	terpene	Terpenes	chebi:35186
dolichol	mesh:D004286	Dolichols	dolichol	chebi:16091
ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
Zymosterol	mesh:C015582	NA	NA	NA
Zymostenol	mesh:C056855	5alpha-cholest-8-en-3beta-ol	zymostenol	chebi:16608
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Vitamin D	mesh:D014807	Vitamin D	vitamin D	chebi:27300
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Bile acids	mesh:D001647	NA	NA	NA
Steroid	mesh:D013256	Steroids	steroid	chebi:35341
Oxysterols	mesh:C083714	Arthrofactin	arthrofactin	chebi:80022
lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
