word	mesh	match	name	chebi
OUDP	NA	NA	NA	NA
Osotidine	NA	NA	NA	NA
N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
L-aspartate	NA	NA	NA	NA
UTP	mesh:D014544	Uridine Triphosphate	UTP	chebi:15713
Porudouridine	NA	NA	NA	NA
S-phosphate	mesh:D010710	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
Uracil	mesh:D014498	Uracil	uracil	chebi:17568
Gautunine	NA	NA	NA	NA
3-O0-3-umido	mesh:C491690	NA	NA	NA
Alasine	NA	NA	NA	NA
aspartate	NA	NA	NA	NA
CDP 27425 CMP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
Malonate	mesh:D008314	Malonates	malonate ester	chebi:38083
Aminoserylate	NA	NA	NA	NA
aminorylate	NA	NA	NA	NA
Deorycytidine	NA	NA	NA	NA
dCDP	mesh:C045813	dCDP	2'-deoxycytidine diphosphate	chebi:28846
Deoryuidine	NA	NA	NA	NA
dUTP	mesh:C048865	NA	NA	NA
S-Methybabituate	mesh:D013455	Sulfur	polysulfur	chebi:17909
3-Q-3-reido- Metkylnakonate	mesh:C500988	NA	NA	NA
S-Methykytosine	mesh:D013455	Sulfur	polysulfur	chebi:17909
ATMP	mesh:C034220	NA	NA	NA
Valine	mesh:C521924	NA	NA	NA
learine	NA	NA	NA	NA
thymine	mesh:D013941	Thymine	thymine	chebi:17821
irobutyvate	NA	NA	NA	NA
Thymine	mesh:D013941	Thymine	thymine	chebi:17821
