word	mesh	match	name	chebi
D-glyceraldehyde 3-P	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
pyruvate	mesh:D011773	NA	NA	NA
2-C-methyl-D-erythritol 4-P	mesh:C114232	NA	NA	NA
4-diphosphocytidyl-2-C-methyl-D-erythritol	mesh:C400182	NA	NA	NA
4-diphosphocytidyl-2-C-methyl-D-erythritol 2-P	mesh:C400182	NA	NA	NA
2-C-nethyl-D-erythritol 2,4-cyclo-diP	mesh:C114232	NA	NA	NA
1-hydroxy-2-methyl-2-(E)-butenyl 4-diP	mesh:C038181	Capillartemisin A	capillartemisin A	chebi:81341
KAO	mesh:C003706	mazaticol	mazaticol	chebi:135656
isopentenyl-diP	mesh:C004809	NA	NA	NA
dimethylallyl	mesh:C043060	NA	NA	NA
geranylgeranyl	mesh:C002963	2-trans,6-trans,10-trans-geranylgeranyl diphosphate	geranylgeranyl pyrophosphate	chebi:48861
ent-copalyl diP	mesh:C408747	NA	NA	NA
kaurene	mesh:C002627	Kaurene	kaurene	chebi:167426
ent-kaurenoic acid	mesh:C051436	NA	NA	NA
ent-7-a-hydroxykaurenoic acid	mesh:C585306	NA	NA	NA
Isoprenoid	mesh:D013729	terpene	Terpenes	chebi:35186
Gibberellin	mesh:D005875	Gibberellins	gibberellin	chebi:24250
