word	mesh	match	name	chebi
Ca2+	NA	Ca2+	Ca(2+)	chebi:29108
Factor X	NA	Factor X	NA	chebi:4964
Ca2+	NA	Ca2+	Ca(2+)	chebi:29108
Factor X	NA	Factor X	NA	chebi:4964
Apixaban	NA	apixaban	1-(4-methoxyphenyl)-7-oxo-6-[4-(2-oxopiperidin-1-yl)phenyl]-4,5,6,7-tetrahydro-1H-pyrazolo[3,4-c]pyridine-3-carboxamide	chebi:72296
Edoxaban	NA	edoxaban	4-methylbenzene-1-sulfonic acid--N(1)-(5-chloropyridin-2-yl)-N(2)-{(1S,2R,4S)-4-(dimethylcarbamoyl)-2-[(5-methyl-4,5,6,7-tetrahydro[1,3]thiazolo[5,4-c]pyridine-2-carbonyl)amino]cyclohexyl}ethanediamide--water (1/1/1)	chebi:85974
Thrombin	NA	Thrombin	NA	chebi:9574
Dabigatran	NA	dabigatran	NA	chebi:70752
Prothrombin	NA	Prothrombin	NA	chebi:8583
Ca2+	NA	Ca2+	Ca(2+)	chebi:29108
Rivaroxaban	NA	rivaroxaban	5-chloro-N-({(5S)-2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl}methyl)thiophene-2-carboxamide	chebi:68579
Inhibitors	NA	inhibitors	inhibitor	chebi:35222
Inhibitors	NA	inhibitors	inhibitor	chebi:35222
Thrombin	NA	Thrombin	NA	chebi:9574
Inhibitor	NA	inhibitor	inhibitor	chebi:35222
Fibrin	NA	Fibrin	NA	chebi:5054
Thrombin	NA	Thrombin	NA	chebi:9574
Ca2+	NA	Ca2+	Ca(2+)	chebi:29108
