word	mesh	match	name	chebi
Group	NA	group	group	chebi:24433
Metabolite	NA	metabolite	metabolite	chebi:25212
TSC	NA	TSC	trisodium 2-{(1E,3E,5E,7E)-7-[3,3-dimethyl-5-sulfonato-1-(2-sulfonatoethyl)-1,3-dihydro-2H-indol-2-ylidene]-4-methylhepta-1,3,5-trien-1-yl}-3,3-dimethyl-1-(2-sulfonatoethyl)-3H-indolium-5-sulfonate	chebi:63639
PERK	NA	PERK	tetrachloroethene	chebi:17300
RAS	NA	RAS	(1R)-N-(prop-2-yn-1-yl)indan-1-amine	chebi:63620
MEK	NA	MEK	butan-2-one	chebi:28398
RAS	NA	RAS	(1R)-N-(prop-2-yn-1-yl)indan-1-amine	chebi:63620
MEK	NA	MEK	butan-2-one	chebi:28398
PERK	NA	PERK	tetrachloroethene	chebi:17300
TSC	NA	TSC	trisodium 2-{(1E,3E,5E,7E)-7-[3,3-dimethyl-5-sulfonato-1-(2-sulfonatoethyl)-1,3-dihydro-2H-indol-2-ylidene]-4-methylhepta-1,3,5-trien-1-yl}-3,3-dimethyl-1-(2-sulfonatoethyl)-3H-indolium-5-sulfonate	chebi:63639
TSC	NA	TSC	trisodium 2-{(1E,3E,5E,7E)-7-[3,3-dimethyl-5-sulfonato-1-(2-sulfonatoethyl)-1,3-dihydro-2H-indol-2-ylidene]-4-methylhepta-1,3,5-trien-1-yl}-3,3-dimethyl-1-(2-sulfonatoethyl)-3H-indolium-5-sulfonate	chebi:63639
RAS	NA	RAS	(1R)-N-(prop-2-yn-1-yl)indan-1-amine	chebi:63620
MEK	NA	MEK	butan-2-one	chebi:28398
Cobimetinib	NA	cobimetinib	bis[(2S)-2-{1-[3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzoyl]-3-hydroxyazetidin-3-yl}piperidin-1-ium] (2E)-but-2-enedioate	chebi:90853
Cobimetinib	NA	cobimetinib	bis[(2S)-2-{1-[3,4-difluoro-2-(2-fluoro-4-iodoanilino)benzoyl]-3-hydroxyazetidin-3-yl}piperidin-1-ium] (2E)-but-2-enedioate	chebi:90853
Sorafenib	NA	sorafenib	4-[4-({[4-chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methylpyridine-2-carboxamide	chebi:50924
MEK	NA	MEK	butan-2-one	chebi:28398
Sorafenib	NA	sorafenib	4-[4-({[4-chloro-3-(trifluoromethyl)phenyl]carbamoyl}amino)phenoxy]-N-methylpyridine-2-carboxamide	chebi:50924
