word	mesh	match	name	chebi
3-ketosphinganine	NA	3-ketosphinganine	2-amino-1-hydroxyoctadecan-3-one	chebi:46966
Sphinganine	NA	sphinganine	(2S,3R)-1,3-dihydroxyoctadecan-2-aminium	chebi:57817
Fluoxetine	NA	fluoxetine	rac-N-methyl-3-phenyl-3-[4-(trifluoromethyl)phenoxy]propan-1-amine	chebi:5118
Dihydroceramide	NA	Dihydroceramide	an N-acylsphinganine	chebi:31488
Sphingomyelin	NA	Sphingomyelin	NA	chebi:89491
2-OHOA	NA	2-OHOA	(9Z)-2-hydroxyoctadec-9-enoic acid	chebi:143096
Ceramide	NA	ceramide	an N-acylsphing-4-enine	chebi:52639
Sphingosine	NA	SPHINGOSINE	(2R,3S,4Z)-2-aminooctadec-4-ene-1,3-diol	chebi:45719
Sphingosine-1-phosphate	NA	sphingosine-1-phosphate	(2S,3R,4E)-2-amino-3-hydroxyoctadec-4-en-1-yl dihydrogen phosphate	chebi:37550
Luteolin	NA	luteolin	2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-olate	chebi:57545
Luteolin	NA	luteolin	2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-4H-chromen-7-olate	chebi:57545
Cer	NA	Cer	cerium	chebi:33369
Cer	NA	Cer	cerium	chebi:33369
Cer	NA	Cer	cerium	chebi:33369
Cer	NA	Cer	cerium	chebi:33369
Cer	NA	Cer	cerium	chebi:33369
Cer	NA	Cer	cerium	chebi:33369
Cer	NA	Cer	cerium	chebi:33369
