word	mesh	match	name	chebi
fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
3-Hydroxy-butyrate	mesh:D002087	butyrate	Butyrates	chebi:17968
Fatty Acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
BOH	NA	NA	NA	NA
Acetoacetate	mesh:D000090	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Sterol	mesh:D013261	Sterols	sterol	chebi:15889
3-Hydroxy-3-methylglutaryl-CoA	mesh:C008047	NA	NA	NA
O	mesh:D013481	Superoxides	superoxide	chebi:18421
Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
