word	source	identifier
VC1859	MESH	C010635
VC1967	MESH	C043619
VC2161	MESH	D014148
VCA0008	MESH	C041788
VCA1034	MESH	C041788
VCA0031	MESH	C041788
VCA1056	MESH	C030429
VCA0068	MESH	C032801
VCA1069	MESH	C041788
VCA0176	MESH	C041788
VCA0220	MESH	C041788
VCA0268	MESH	C041788
VCA0663	MESH	C049282
VCA0906	MESH	C041788
VCA0923	MESH	C047508
VCA0974	MESH	C525458
VC1403	MESH	C569938
VCA0864	MESH	C041788
VCA0979	MESH	C041788
VCA0658	MESH	C041788
VCA0773	MESH	C092078
VCA0988	MESH	C041788
VCA1092	MESH	C106748
VCA1088	MESH	C038906
