word	mesh	match	name	chebi
Phenylpyruvate	NA	Phenylpyruvate	2-oxo-3-phenylpropanoic acid	chebi:30851
PDC	NA	PDC	3-pentadecylbenzene-1,2-diol	chebi:59111
PDT	NA	PDT	NA	chebi:60622
Chorismate	NA	chorismate	chorismate	chebi:29748
Prephenate	NA	prephenate	cis-1-(2-carboxylato-2-oxoethyl)-4-hydroxycyclohexa-2,5-diene-1-carboxylate	chebi:29934
ADT	NA	ADT	androsta-1,4-diene-3,17-dione	chebi:40799
Phenylalanine	NA	phenylalanine	(2S)-2-azaniumyl-3-phenylpropanoate	chebi:58095
Phenylacetaldehyde	NA	PHENYLACETALDEHYDE	2-phenylacetaldehyde	chebi:16424
ADH	NA	ADH	1-{[(4R,7S,10S,13S,16S,19R)-19-amino-7-(2-amino-2-oxoethyl)-10-(3-amino-3-oxopropyl)-13-benzyl-16-(4-hydroxybenzyl)-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentaazacycloicosan-4-yl]carbonyl}-L-prolyl-L-arginylglycinamide	chebi:34543
Phenylethylamine	NA	Phenylethylamine	2-phenylethanamine	chebi:18397
Flavonoid	NA	flavonoid	NA	chebi:72544
Glucosinolate	NA	glucosinolate	NA	chebi:24279
Tyrosine	NA	Tyrosine	tyrosine	chebi:18186
Metabolite	NA	metabolite	metabolite	chebi:25212
Tyrosine	NA	Tyrosine	tyrosine	chebi:18186
phenylpyruvate	NA	Phenylpyruvate	2-oxo-3-phenylpropanoic acid	chebi:30851
trans-cinnamic acid	NA	trans-Cinnamic acid	(2E)-3-phenylprop-2-enoic acid	chebi:35697
