word	mesh	match	name	chebi
[1,2-13C2]-Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
[2,3-13C2]-Lac	mesh:C028562	NA	NA	NA
[1,3-13C2]-Lac	mesh:C028562	NA	NA	NA
[3-13C1]-Lac	mesh:C028562	NA	NA	NA
[1,2-13C2]-Acetylcholine	mesh:D000109	Acetylcholine	acetylcholine	chebi:15355
[2-13C1]-Acetylcholine	mesh:D000109	Acetylcholine	acetylcholine	chebi:15355
[4,5-13C2]-GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
[4-13C1]-GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
[1,2-13C2]-G6P	mesh:C513342	NA	NA	NA
[1,2-13C22]-F6P	mesh:C513342	NA	NA	NA
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
[2,3-13C2]-PEP	mesh:C415183	NA	NA	NA
[2,3-13C12]-Pyr	mesh:C586143	NA	NA	NA
5-15N	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
[1,3-13C2]-F6P	mesh:C513342	NA	NA	NA
[1-13C1]-F6P	mesh:C513342	NA	NA	NA
[1,3-13C2]-PEP	mesh:C415183	NA	NA	NA
[3-13C1]-PEP	mesh:C415183	NA	NA	NA
[1,3-13C2]-Pyr	mesh:C586143	NA	NA	NA
[3-13C1]-Pyr	mesh:C586143	NA	NA	NA
[1,2-13C,]-Acetyl-CoA	mesh:C513342	NA	NA	NA
[2-13C1]-Acetyl-CoA	mesh:C513342	NA	NA	NA
[5,6-13C2]-Citrate	mesh:C102006	NA	NA	NA
[5-13C1]-Citrate	mesh:C102006	NA	NA	NA
[5,6-13C2]-Isocitrate	mesh:D007523	NA	NA	NA
[5-13C1]-Isocitrate	mesh:D007523	NA	NA	NA
[4,5-13C,]-a-KG	mesh:C561725	NA	NA	NA
[4-13C1]-a-KG	mesh:C561725	NA	NA	NA
[4,5-13C2]-a-KG	mesh:C561725	NA	NA	NA
[4-13C1]-a-KG	mesh:C561725	NA	NA	NA
[4,5-13C22]-Glu	mesh:C043502	NA	NA	NA
[4-13C1]-Glu	mesh:C578411	NA	NA	NA
[2-15N1]-Glu	mesh:C443736	NA	NA	NA
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
[2-15N1]-Ala	mesh:C435323	NA	NA	NA
Pentose phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
[13C2]-UA	mesh:C558112	NA	NA	NA
[13C1]-UA	mesh:C558112	NA	NA	NA
[13C2]	mesh:C513342	NA	NA	NA
[3,9-15N2]-Uric acid	mesh:D014527	NA	NA	NA
[2,3-13C,]-Ser	mesh:C530429	NA	NA	NA
[1,3-13C2]-F6P	mesh:C513342	NA	NA	NA
[1-13C1]-F6P	mesh:C513342	NA	NA	NA
[2,3-13C2]-Ala	mesh:C513342	NA	NA	NA
[1,3-13C2]-Ala	mesh:C513342	NA	NA	NA
[3-13C1]-Ala	mesh:C513342	NA	NA	NA
[15N2]-Allantoic acid	mesh:C024081	allantoic acid	allantoic acid	chebi:30837
Glyoxylic acid	mesh:C031150	NA	NA	NA
1,3-13C	mesh:C513342	NA	NA	NA
Ser	mesh:C530429	NA	NA	NA
[3-13C 1]-Ser	mesh:C530429	NA	NA	NA
[15N2]-Allantoin	mesh:D000481	Allantoin	allantoin	chebi:15676
[4,5-13C12]-Pro	mesh:C513342	NA	NA	NA
[4-13C1]-Pro	mesh:C513342	NA	NA	NA
[15N ]-Pro	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
[15N1]-Urea	mesh:C580738	NA	NA	NA
[2,5-15N,]-Gln	mesh:C060785	NA	NA	NA
[4,5-13C2]-Gln	mesh:C513342	NA	NA	NA
[4-13C1]-Gln	mesh:C513342	NA	NA	NA
