word	mesh	match	name	chebi
cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
triterpenoid	mesh:C520592	NA	NA	NA
Mevalonate	mesh:D008798	NA	NA	NA
Mevalonate-3PO	mesh:D008798	NA	NA	NA
Mevalonate-3,5PP	mesh:D008798	NA	NA	NA
C	mesh:D002244	Carbon	carbon atom	chebi:27594
C	mesh:D002244	Carbon	carbon atom	chebi:27594
S-famesyl-L-cysteine S-famesyl-L-cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
methyl ester	mesh:D004952	ester	Esters	chebi:35701
Mevalonate	mesh:D008798	NA	NA	NA
Mevalonate	mesh:D008798	NA	NA	NA
Decaprenyl-PP O4-23186	mesh:C068697	trans,polycis-decaprenyl phosphate	decaprenyl phosphate	chebi:66867
PPO4-25138	mesh:C035017	NA	NA	NA
Terpenoid	mesh:D013729	terpene	Terpenes	chebi:35186
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Steroid	mesh:D013256	Steroids	steroid	chebi:35341
Undecaprenyl	mesh:C009621	NA	NA	NA
Dolichol	mesh:D004286	Dolichols	dolichol	chebi:16091
Mevalonate	mesh:D008798	NA	NA	NA
(2,2)-Famesyl-PP	mesh:C412373	NA	NA	NA
3-Hydroxy-3-methyl	mesh:C031105	NA	NA	NA
gutyl-CoA	mesh:C065987	NA	NA	NA
Famesyl-PP	mesh:C466065	NA	NA	NA
Acetoacetyl-CoA	mesh:C010667	NA	NA	NA
Isopentenyl	mesh:C004809	NA	NA	NA
(EE)-Famesyl-PP	mesh:D004997	Ethinyl Estradiol	17alpha-ethynylestradiol	chebi:4903
Fameryl-PP	mesh:C466065	NA	NA	NA
pyruvate	mesh:D011773	NA	NA	NA
Glyceraldehyde	mesh:D005985	Glyceraldehyde	glyceraldehyde	chebi:5445
3-phosphate	mesh:D010710	NA	NA	NA
Dimethylallyl	mesh:C043060	NA	NA	NA
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
5-phosphate	mesh:D010710	NA	NA	NA
4-phosphate	mesh:D010710	NA	NA	NA
eytidine 2-diphospho	mesh:D014537	NA	NA	NA
20-methyl Derythritol	mesh:C059892	NA	NA	NA
2-C-Methyl-D-erythritol	mesh:C114232	NA	NA	NA
2,4-eyelodiphosphate	mesh:C082768	NA	NA	NA
2-butenyl 4 diphosphate	mesh:C467061	NA	NA	NA
Geranyl	mesh:C031049	teprenone	geranylgeranylacetone	chebi:31649
Decapnyl PP	mesh:C466065	NA	NA	NA
Olsoprene	NA	NA	NA	NA
Zeatin	mesh:D015026	Zeatin	trans-zeatin	chebi:16522
Diterpenoid	mesh:C503616	NA	NA	NA
Indole diterpene	mesh:D004224	NA	NA	NA
Monoterpenoid	mesh:D039821	NA	NA	NA
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
Triterpenoid	mesh:C520592	NA	NA	NA
Phytyl	mesh:C529546	NA	NA	NA
Ubiquinone	mesh:D014451	Ubiquinone	ubiquinones	chebi:16389
quinone	mesh:D011809	Quinones	quinone	chebi:36141
prenyl	mesh:C016077	NA	NA	NA
