word	mesh	match	name	chebi
L-Arginine	NA	NA	NA	NA
Lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
Methionine	mesh:D008715	NA	NA	NA
L-Ornithine	mesh:C008973	NA	NA	NA
S-adenosylmethionine	mesh:D012436	NA	NA	NA
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
S-adenosylmethioninamine	mesh:D013455	Sulfur	polysulfur	chebi:17909
Deoxyhypusine	NA	NA	NA	NA
5-MTA	mesh:C085586	NA	NA	NA
Spermidine	mesh:D013095	Spermidine	spermidine	chebi:16610
Hypusine	mesh:C067248	NA	NA	NA
Spermine	mesh:D013096	Spermine	spermine	chebi:15746
