word	mesh	match	name	chebi
Glycerol-3-P	mesh:D005990	Glycerol	glycerol	chebi:17754
Phosphatidylglycerol	mesh:D010715	Phosphatidylglycerols	phosphatidylglycerol	chebi:17517
Phosphatidylglycerol-3-P	mesh:D010715	Phosphatidylglycerols	phosphatidylglycerol	chebi:17517
Cardiolipin	mesh:D002308	Cardiolipins	cardiolipin	chebi:28494
glycerol	mesh:D005990	Glycerol	glycerol	chebi:17754
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
L-serine	mesh:C047902	NA	NA	NA
Phosphatidylserine	mesh:D010718	Phosphatidylserines	phosphatidyl-L-serine	chebi:18303
Phosphatidylethanolamine	mesh:C483858	NA	NA	NA
Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
Chloramphenicol	mesh:D002701	Chloramphenicol	chloramphenicol	chebi:17698
