word	source	identifier
Hodgkins	MESH	D006689
infertility	MESH	D007247
schizophrenia	MESH	D012559
adenocarcino		
hypothyroidism	MESH	D007037
arthritis	MESH	D001168
aplasia	MESH	C566720
lymphoma	MESH	D008223
leukemia	MESH	D007938
diarrhea hyperemia	MESH	D006940
HIV infection diabetes	MESH	D003920
fever	MESH	D005334
hepatitis	MESH	D056486
obesity	MESH	D009765
lung cancer	MESH	D008175
cancer	MESH	D009369
sarcoma	MESH	D012509
liver disease	MESH	D008107
renal cancer	MESH	D007680
stroke	MESH	D020521
diabetes	MESH	D003920
neoplasm	MESH	D009369
paralysis	MESH	D010243
autism	MESH	D001321
heart disease	MESH	D006331
tuberculosis	MESH	D014376
carcinoma	MESH	D002277
anemia	MESH	D000740
Huntington	MESH	D006816
Alzheimer	MESH	D000544
candidiasis	MESH	D002177
ischemic	MESH	D007511
Parkinson  colon	MESH	D010302
hypertension tyrosinemia hepatitis Cfailure	MESH	D006973
malaria	MESH	D008288
