word	mesh	match	name	chebi
Phosphoenol pyruvate	mesh:C015443	NA	NA	NA
ADP	mesh:D000244	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Acetyl phosphate	mesh:C011632	NA	NA	NA
2 H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
2 H,0+0	mesh:C027727	oxonium	hydronium ion	chebi:29412
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Acetyl-CoA-COA	mesh:C479798	NA	NA	NA
Acetyl	mesh:C011632	NA	NA	NA
phosphate	mesh:D010710	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
DPG	mesh:D019794	2,3-Diphosphoglycerate	2,3-bisphosphoglycerate	chebi:19324
NAD	mesh:D009243	NAD	NAD(+)	chebi:15846
NADH	mesh:D009243	NAD	NAD(+)	chebi:15846
Lactate	mesh:D019344	NA	NA	NA
Glucose-1-phosphate	mesh:C031590	NA	NA	NA
Glucose-6-phosphate	mesh:D019298	NA	NA	NA
Fructose-1,6-bisphosphate	mesh:C029063	keto-D-fructose 1,6-bisphosphate	fructose-1,6-diphosphate	chebi:16905
Acetyl-CoA COA	mesh:C479798	NA	NA	NA
acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
