word	mesh	match	name	chebi
Erythrose-4-P	mesh:C073321	erythrose	erythrose	chebi:33946
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Fructose-6-P	mesh:D005632	Fructose	fructose	chebi:28757
Fumarate	mesh:D005650	NA	NA	NA
6-P-Gluconate	mesh:D005942	Gluconates	gluconates	chebi:33804
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glucose-6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Isocitrate	mesh:D007523	NA	NA	NA
Malate	mesh:D008293	Malates	malate	chebi:25115
Pentose-5-P	mesh:D010429	Pentoses	pentose	chebi:25901
Pyruvate	mesh:D011773	NA	NA	NA
Triose-3-P	mesh:D014306	Trioses	triose	chebi:27137
