word	mesh	match	name	chebi
Tamoxifen	NA	tamoxifen	2-{4-[(1Z)-1,2-diphenylbut-1-en-1-yl]phenoxy}-N,N-dimethylethanamine	chebi:41774
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
Nucleus	NA	nucleus	nucleus	chebi:33252
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
ERa	NA	ERA	NA	chebi:51451
