word	mesh	match	name	chebi
3-trans-flavan-3-ols	mesh:C404987	NA	NA	NA
3R-2,3-cis-flavan-3-ols	mesh:C404987	NA	NA	NA
3R-2,3-trans-flavan-3-ols	mesh:C404987	NA	NA	NA
3S-2,3-cis-flavan-3-ols	mesh:C404987	NA	NA	NA
3S-2,3-trans-flavan-3-ols	mesh:C404987	NA	NA	NA
Anthocyanidin	mesh:D000872	Anthocyanins	anthocyanin	chebi:38697
(+)-Catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
(-)-Catechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Catechins	mesh:D002392	Catechin	(+)-catechin	chebi:15600
(-)-Epicatechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
(+)-Epicatechin	mesh:D002392	Catechin	(+)-catechin	chebi:15600
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
Proanthocyanidins	mesh:D044945	Proanthocyanidins	proanthocyanidin	chebi:26267
