word	source	identifier
Ascorbate	MESH	D001205
Glutathione	MESH	D005978
CHO	MESH	C587043
Sucrose	MESH	D013395
Tetrapyrrole	MESH	D045725
TCA	MESH	C000589078
Amino Acids	MESH	D000596
Terpenes	MESH	D013729
Flavonoids	MESH	D005419
Phenylpropanoids	MESH	C520402
Phenolics	MESH	C017616
Val	MESH	C081489
Ser	MESH	C530429
Asn	MESH	C528802
Thr	MESH	C055175
Met	MESH	C034758
Lys	MESH	C026591
Leu	MESH	C038361
His	MESH	C471213
Phe	MESH	C026650
Tyr	MESH	C042696
Trp	MESH	C509690
Cys	MESH	C046557
Arg	MESH	C076685
