word	mesh	match	name	chebi
Me  Me.	mesh:C526611	NA	NA	NA
 Me  O=$-Me 	mesh:C526611	NA	NA	NA
S-Me 	mesh:D013455	Sulfur	polysulfur	chebi:17909
Me  Me 	mesh:C526611	NA	NA	NA
Me  Me  Me 	mesh:C526611	NA	NA	NA
 Me  Me  Me 	mesh:C526611	NA	NA	NA
ASSaH20  Me, Me 	mesh:C405983	NA	NA	NA
Me,NH	mesh:C062099	NA	NA	NA
Me  Me  Me  Me 	mesh:C526611	NA	NA	NA
N N Me 	mesh:D009584	Nitrogen	dinitrogen	chebi:17997
 Me,NH  Me  Me-N	mesh:C062099	NA	NA	NA
Me  Me  NEN	mesh:C526611	NA	NA	NA
TS12  Me AG	mesh:C465477	NA	NA	NA
Me 13	mesh:C513342	NA	NA	NA
