word	mesh	match	name	chebi
Coenzyme	mesh:D003067	Coenzymes	coenzyme	chebi:23354
sirohydrochlorin	mesh:C014188	NA	NA	NA
HOO	mesh:C093853	NA	NA	NA
AMP	mesh:D000249	adenosine 5'-monophosphate	Adenosine Monophosphate	chebi:16027
Ni-sirohydrochlorin	mesh:C014188	NA	NA	NA
Mg-AMP	mesh:D000266	Adenylyl Imidodiphosphate	AMP-PNP	chebi:47785
Mg-ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
PPI	mesh:C119604	NA	NA	NA
diamide	mesh:D003958	Diamide	1,1'-azobis(N,N-dimethylformamide)	chebi:48958
CMP	mesh:D003568	Cytidine Monophosphate	cytidine 5'-monophosphate	chebi:17361
Mn	mesh:D008345	Manganese	manganese atom	chebi:18291
Ni	mesh:D009532	Nickel	nickel atom	chebi:28112
seco-F430-171-acid	mesh:C023540	NA	NA	NA
HN	mesh:C009802	NA	NA	NA
