word	mesh	match	name	chebi
na04022	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
na06203	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
na05131	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
na04142	mesh:D012964	Sodium	sodium-23 atom	chebi:52634
Sphingolipid	mesh:D013107	Sphingolipids	sphingolipid	chebi:26739
Arginine	mesh:D001127	Arginine Vasopressin	argipressin	chebi:34543
proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Nucleotide	mesh:D009711	Nucleotides	nucleotide	chebi:36976
Pyrimidine	mesh:C030986	NA	NA	NA
sugar	mesh:D002241	Carbohydrates	carbohydrate	chebi:16646
nucleotide	mesh:D009711	Nucleotides	nucleotide	chebi:36976
amino acids	mesh:D000596	NA	NA	NA
